"","playlist_name","playlist_img","track_name","track_uri","artist_name","album_name","album_img","danceability.x","energy.x","key.x","loudness.x","mode.x","speechiness.x","acousticness.x","instrumentalness.x","liveness.x","valence.x","tempo.x","duration_ms.x","time_signature.x","key_mode.x","danceability.y","energy.y","key.y","loudness.y","mode.y","speechiness.y","acousticness.y","instrumentalness.y","liveness.y","valence.y","tempo.y","duration_ms.y","time_signature.y","key_mode.y","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","key_mode"
"2695","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Créeme","1mT47pKLXUwPYGwB91GcNz","Karol G","Créeme","https://i.scdn.co/image/e348c872feeb4bf7465a35ac0e886365ced6faf1",0.715,0.872,"F#",-3.501,"major",0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"F# major",0.715,0.872,"F#",-3.501,"major",0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"F# major",0.715,0.872,"F#",-3.501,"major",0.0547,0.154,0.000146,0.11,0.682,96.939,212493,4,"F# major"
"2696","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Adan y Eva","6FyRXC8tJUh863JCkyWqtk","Paulo Londra","Adan y Eva","https://i.scdn.co/image/f705d8b22e8dc4ebb15440d9b615f47fb0aefe30",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major"
"2697","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Dios Bendiga","6oyaRUZWolTqbHKokmFWbj","Amenazzy","Dios Bendiga","https://i.scdn.co/image/f620f16d711dd5b5032c4856f2dbb491838e74a3",0.758,0.795,"F#",-4.631,"minor",0.0632,0.429,6.94e-05,0.142,0.782,159.929,193520,4,"F# minor",0.758,0.795,"F#",-4.631,"minor",0.0632,0.429,6.94e-05,0.142,0.782,159.929,193520,4,"F# minor",0.758,0.795,"F#",-4.631,"minor",0.0632,0.429,6.94e-05,0.142,0.782,159.929,193520,4,"F# minor"
"2698","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","BEBE","7ATATJztoWLcqDAcVVof0C","6ix9ine","BEBE","https://i.scdn.co/image/1b3b042db2e90e99bea0489ae56afe87162d3f31",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major"
"2699","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Toda - Remix","7nD2JPaxIKUdxd2UWgnaGL","Alex Rose","Toda (Remix)","https://i.scdn.co/image/96f875ef18f215ce719603444a6e78221866adf8",0.512,0.452,"F",-7.217,"minor",0.124,0.16,0,0.0672,0.364,80.04,367680,4,"F minor",0.512,0.452,"F",-7.217,"minor",0.124,0.16,0,0.0672,0.364,80.04,367680,4,"F minor",0.512,0.452,"F",-7.217,"minor",0.124,0.16,0,0.0672,0.364,80.04,367680,4,"F minor"
"2700","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Amigos Con Derechos","2zDj4WjbNDmrRL6Z4YjjCA","Reik","Amigos Con Derechos","https://i.scdn.co/image/a47d905d921bf548e3b162522d0b7ef3d0fa36f7",0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"C# major",0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"C# major",0.686,0.807,"C#",-3.324,"major",0.0613,0.0481,0,0.0652,0.63,183.971,227476,4,"C# major"
"2701","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","La Player (Bandolera)","0VKkyBKCXyR99navhVRqcP","Zion & Lennox","La Player (Bandolera)","https://i.scdn.co/image/a71086dd6931ae7624b3b2c294baaae6d5372292",0.769,0.838,"D",-5.238,"major",0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"D major",0.769,0.838,"D",-5.238,"major",0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"D major",0.769,0.838,"D",-5.238,"major",0.0633,0.16,0,0.0935,0.602,93.996,249609,4,"D major"
"2702","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Mala Mía","62o8KoI44JfN7aYxgTnPvh","Maluma","Mala Mía","https://i.scdn.co/image/32fa84719ed9daa4c5774039a3cfed584efab92d",0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,183753,4,"F# major",0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,183753,4,"F# major",0.749,0.752,"F#",-4.883,"major",0.345,0.31,0,0.232,0.901,180.049,183753,4,"F# major"
"2703","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Brindemos","7LeQ55Z5jPBB0ggYJtAiYO","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",0.812,0.66,"F#",-3.353,"minor",0.0854,0.308,0,0.0617,0.358,140.048,216857,4,"F# minor",0.812,0.66,"F#",-3.353,"minor",0.0854,0.308,0,0.0617,0.358,140.048,216857,4,"F# minor",0.812,0.66,"F#",-3.353,"minor",0.0854,0.308,0,0.0617,0.358,140.048,216857,4,"F# minor"
"2704","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ","Mau y Ricky","Desconocidos","https://i.scdn.co/image/d016daa9f684f94f73eb2943b8c685eea448dc2a",0.709,0.771,"G",-4.598,"major",0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"G major",0.709,0.771,"G",-4.598,"major",0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"G major",0.709,0.771,"G",-4.598,"major",0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"G major"
"2705","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","No Es Justo","5qFeMRz4TvetPmzjre9Dq7","J Balvin","Vibras","https://i.scdn.co/image/cc56f48efc4285caaa8e895337846f5174bf3989",0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"G major",0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"G major",0.684,0.811,"G",-4.494,"major",0.0714,0.161,0.000363,0.0871,0.721,87.866,250840,4,"G major"
"2706","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4","Pedro Capó","Calma (Remix)","https://i.scdn.co/image/11d0f83f26cc96933fbbecb778e5274e156a1f58",0.826,0.773,"B",-4.218,"minor",0.0524,0.323,0,0.143,0.761,126.899,238200,4,"B minor",0.826,0.773,"B",-4.218,"minor",0.0524,0.323,0,0.143,0.761,126.899,238200,4,"B minor",0.826,0.773,"B",-4.218,"minor",0.0524,0.323,0,0.143,0.761,126.899,238200,4,"B minor"
"2707","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Suave (Remix)","4joSWXgF9JfbeVtsEA3Bb4","El Alfa","El Hombre","https://i.scdn.co/image/1290776ff4a0a587db459a47bed1568f55cbe349",0.873,0.913,"D",-2.612,"major",0.0783,0.128,0.00223,0.0656,0.433,120.006,305500,4,"D major",0.873,0.913,"D",-2.612,"major",0.0783,0.128,0.00223,0.0656,0.433,120.006,305500,4,"D major",0.873,0.913,"D",-2.612,"major",0.0783,0.128,0.00223,0.0656,0.433,120.006,305500,4,"D major"
"2708","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","MALA (feat. Anuel Aa)","0LQ1J0BCzA2qnAgp9MkkNE","6ix9ine","DUMMY BOY","https://i.scdn.co/image/77eb7c17cafe55033929e99114f40e4b81e2572b",0.719,0.825,"F",-3.627,"minor",0.0424,0.689,0,0.103,0.789,100.006,206550,4,"F minor",0.719,0.825,"F",-3.627,"minor",0.0424,0.689,0,0.103,0.789,100.006,206550,4,"F minor",0.719,0.825,"F",-3.627,"minor",0.0424,0.689,0,0.103,0.789,100.006,206550,4,"F minor"
"2709","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Madura (feat. Bad Bunny)","0r9d60ZYPAlFHq8qnUtkXN","Cosculluela","Madura (feat. Bad Bunny)","https://i.scdn.co/image/586f15240d777e8adac7815572e8d9fceb01a36a",0.878,0.555,"C#",-7.639,"minor",0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,4,"C# minor",0.878,0.555,"C#",-7.639,"minor",0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,4,"C# minor",0.878,0.555,"C#",-7.639,"minor",0.202,0.138,1.34e-06,0.151,0.751,88.029,190909,4,"C# minor"
"2710","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Triste","5MNS5FF4LrTX0jIaI0gory","Bryant Myers","La Oscuridad","https://i.scdn.co/image/b748929a2eea8805558d1b431d6cd17cda794697",0.693,0.724,"A",-5.379,"major",0.109,0.403,0,0.0978,0.263,130.05,264906,4,"A major",0.693,0.724,"A",-5.379,"major",0.109,0.403,0,0.0978,0.263,130.05,264906,4,"A major",0.693,0.724,"A",-5.379,"major",0.109,0.403,0,0.0978,0.263,130.05,264906,4,"A major"
"2711","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","PPP","1DcxnVNFAyVl2sDQ646pXS","Kevin Roldan","PPP","https://i.scdn.co/image/1782c4188709b65e1c3af598325f9c9ef27a2719",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major"
"2712","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Solita","7rwX0O3RlxqqIjQM8evm5E","Ozuna","Solita","https://i.scdn.co/image/ef8c35bbc28c95ceb5b517766e6a0bcdc892fd53",0.807,0.633,"A#",-6.016,"minor",0.0929,0.0564,0,0.107,0.325,138.038,311726,4,"A# minor",0.807,0.633,"A#",-6.016,"minor",0.0929,0.0564,0,0.107,0.325,138.038,311726,4,"A# minor",0.807,0.633,"A#",-6.016,"minor",0.0929,0.0564,0,0.107,0.325,138.038,311726,4,"A# minor"
"2713","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","I Like It","58q2HKrzhC3ozto2nDdN4z","Cardi B","Invasion of Privacy","https://i.scdn.co/image/10c890602bb0c5e2076e29d10c1d3c4addaa152f",0.816,0.726,"F",-3.998,"minor",0.129,0.099,0,0.372,0.65,136.048,253390,4,"F minor",0.816,0.726,"F",-3.998,"minor",0.129,0.099,0,0.372,0.65,136.048,253390,4,"F minor",0.816,0.726,"F",-3.998,"minor",0.129,0.099,0,0.372,0.65,136.048,253390,4,"F minor"
"2714","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Reggaeton","2D3z17LBMJ2HEHeBFFjTLi","J Balvin","Reggaeton","https://i.scdn.co/image/4996ed53171e7a6a5d5d440d917ee0ae13eed7b2",0.747,0.74,"E",-4.325,"minor",0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"E minor",0.747,0.74,"E",-4.325,"minor",0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"E minor",0.747,0.74,"E",-4.325,"minor",0.191,0.0165,9.94e-05,0.101,0.552,176.059,158800,4,"E minor"
"2715","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Te Soñe","0Q8Nbwyo7EvjM7Jkhxy8KU","Alajaza","Te Soñe","https://i.scdn.co/image/fbcaba0d234a4831fa17d5e95af089f914a63ca0",0.742,0.669,"B",-8.925,"minor",0.238,0.0513,0.0015,0.319,0.626,123.658,242323,4,"B minor",0.742,0.669,"B",-8.925,"minor",0.238,0.0513,0.0015,0.319,0.626,123.658,242323,4,"B minor",0.742,0.669,"B",-8.925,"minor",0.238,0.0513,0.0015,0.319,0.626,123.658,242323,4,"B minor"
"2716","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Unica","33b2wX9d0kxqxhi7lcsC1A","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",0.653,0.859,"C",-3.048,"major",0.0449,0.212,0,0.111,0.705,174.037,218387,4,"C major",0.653,0.859,"C",-3.048,"major",0.0449,0.212,0,0.111,0.705,174.037,218387,4,"C major",0.653,0.859,"C",-3.048,"major",0.0449,0.212,0,0.111,0.705,174.037,218387,4,"C major"
"2717","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Reggaetón en lo Oscuro","3aUTkuo4ObA6QPtZSu5NBq","Wisin & Yandel","Reggaetón en lo Oscuro","https://i.scdn.co/image/ecb507213696421853ab56663bb50eb2dcef66bb",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major"
"2718","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx","Bryant Myers","Tanta Falta","https://i.scdn.co/image/920fa028635be64a81352619b4838fe25a67155d",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major"
"2719","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Asesina","2QgWkYJqvjzsAd8Sh8HlH7","Brytiago","Asesina","https://i.scdn.co/image/35c0e92f906d16979c4eaff09254dc0cb4769ddc",0.835,0.703,"A#",-4.177,"minor",0.231,0.56,0,0.144,0.502,94.211,187255,4,"A# minor",0.835,0.703,"A#",-4.177,"minor",0.231,0.56,0,0.144,0.502,94.211,187255,4,"A# minor",0.835,0.703,"A#",-4.177,"minor",0.231,0.56,0,0.144,0.502,94.211,187255,4,"A# minor"
"2720","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Mocca - Remix","1usoXi4f0BnMART4uActEA","Lalo Ebratt","Mocca (Remix)","https://i.scdn.co/image/27da5c572adcd9e9635e2301945d8527fc376064",0.732,0.758,"B",-1.694,"major",0.189,0.213,0,0.388,0.78,98.007,202876,4,"B major",0.732,0.758,"B",-1.694,"major",0.189,0.213,0,0.388,0.78,98.007,202876,4,"B major",0.732,0.758,"B",-1.694,"major",0.189,0.213,0,0.388,0.78,98.007,202876,4,"B major"
"2721","Dominican Republic Top 50","https://charts-images.scdn.co/REGIONAL_DO_DEFAULT.jpg","Me Dijeron","17UUYZ290omPaJY4wKeyHh","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",0.8,0.841,"F",-2.817,"minor",0.0524,0.0273,0,0.291,0.798,94.021,170133,4,"F minor",0.8,0.841,"F",-2.817,"minor",0.0524,0.0273,0,0.291,0.798,94.021,170133,4,"F minor",0.8,0.841,"F",-2.817,"minor",0.0524,0.0273,0,0.291,0.798,94.021,170133,4,"F minor"
"2722","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Adan y Eva","6FyRXC8tJUh863JCkyWqtk","Paulo Londra","Adan y Eva","https://i.scdn.co/image/f705d8b22e8dc4ebb15440d9b615f47fb0aefe30",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major",0.767,0.709,"C#",-4.47,"major",0.336,0.323,0,0.0676,0.72,171.993,258639,4,"C# major"
"2723","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Calma - Remix","5iwz1NiezX7WWjnCgY5TH4","Pedro Capó","Calma (Remix)","https://i.scdn.co/image/11d0f83f26cc96933fbbecb778e5274e156a1f58",0.826,0.773,"B",-4.218,"minor",0.0524,0.323,0,0.143,0.761,126.899,238200,4,"B minor",0.826,0.773,"B",-4.218,"minor",0.0524,0.323,0,0.143,0.761,126.899,238200,4,"B minor",0.826,0.773,"B",-4.218,"minor",0.0524,0.323,0,0.143,0.761,126.899,238200,4,"B minor"
"2724","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","MIA (feat. Drake)","116H0KvKr2Zl4RPuVBruDO","Bad Bunny","MIA (feat. Drake)","https://i.scdn.co/image/80c0f2b0ad6669f3abd91c6b8e61f61980906b45",0.817,0.539,"F#",-6.349,"minor",0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"F# minor",0.817,0.539,"F#",-6.349,"minor",0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"F# minor",0.817,0.539,"F#",-6.349,"minor",0.0621,0.0141,0.000496,0.099,0.158,97.062,210368,4,"F# minor"
"2725","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Not Steady","42ArfZUgGo3k5btIHp08it","Paloma Mami","Not Steady","https://i.scdn.co/image/bf06b4325c76d3d242562c4af15034e3926dda7a",0.876,0.444,"G#",-10.904,"minor",0.303,0.207,0.000827,0.105,0.339,92.011,190784,4,"G# minor",0.876,0.444,"G#",-10.904,"minor",0.303,0.207,0.000827,0.105,0.339,92.011,190784,4,"G# minor",0.876,0.444,"G#",-10.904,"minor",0.303,0.207,0.000827,0.105,0.339,92.011,190784,4,"G# minor"
"2726","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","4w8niZpiMy6qz1mntFA5uM","DJ Snake","Taki Taki (with Selena Gomez, Ozuna & Cardi B)","https://i.scdn.co/image/cca02c139eb4270d5e396086329c97c782c7b478",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor",0.841,0.798,"C#",-4.206,"minor",0.229,0.153,3.33e-06,0.0618,0.591,95.948,212500,4,"C# minor"
"2727","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Adictiva","6MJUCumnQsQEKbCy28tbCP","Daddy Yankee","Adictiva","https://i.scdn.co/image/590fc2b92d54a4febf83b1f24cda03f8e16611f2",0.788,0.771,"E",-3.206,"minor",0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"E minor",0.788,0.771,"E",-3.206,"minor",0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"E minor",0.788,0.771,"E",-3.206,"minor",0.0563,0.291,5.62e-05,0.172,0.701,99.038,207853,4,"E minor"
"2728","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Bubalu","7dNwJbsT0sg1le5kVugGJb","Becky G","Bubalu","https://i.scdn.co/image/a1f4cda53eb9bfeae7c1d5e30e9fd3f425d84790",0.8,0.355,"F#",-10.47,"minor",0.0895,0.616,0,0.118,0.253,145.929,228493,4,"F# minor",0.8,0.355,"F#",-10.47,"minor",0.0895,0.616,0,0.118,0.253,145.929,228493,4,"F# minor",0.8,0.355,"F#",-10.47,"minor",0.0895,0.616,0,0.118,0.253,145.929,228493,4,"F# minor"
"2729","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Cuando Te Besé","2XXMDz7SPZ4mSFN1PXfHUy","Becky G","Cuando Te Besé","https://i.scdn.co/image/8c9608add90e0975f83334c639302ec0f7d50260",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor",0.772,0.732,"A",-3.713,"minor",0.213,0.307,5.14e-06,0.106,0.295,100.048,254383,4,"A minor"
"2730","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Imposible","3ao3OVxHlb3C08vAaApUlm","Luis Fonsi","Imposible","https://i.scdn.co/image/3d81608e0cb052b1ecc7581562c2a4b47360e1bf",0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,163880,4,"B major",0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,163880,4,"B major",0.786,0.764,"B",-2.935,"major",0.0798,0.122,0,0.102,0.913,90.979,163880,4,"B major"
"2731","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","BEBE","7ATATJztoWLcqDAcVVof0C","6ix9ine","BEBE","https://i.scdn.co/image/1b3b042db2e90e99bea0489ae56afe87162d3f31",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major",0.635,0.902,"C",-3.559,"major",0.109,0.172,0,0.125,0.286,102.063,217822,4,"C major"
"2732","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Vaina Loca","48zFZh27QU5qsrBjn4C2FA","Ozuna","Aura","https://i.scdn.co/image/45adb654d206d13869be601bed4ecb57356e09be",0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,176133,4,"F# major",0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,176133,4,"F# major",0.754,0.805,"F#",-4.249,"major",0.0752,0.315,0,0.203,0.555,93.983,176133,4,"F# major"
"2733","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Hipócrita","6XBjCetHKdO5L9cwMDVffw","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",0.79,0.858,"D",-2.78,"major",0.0471,0.303,0,0.61,0.79,92.05,192000,4,"D major",0.79,0.858,"D",-2.78,"major",0.0471,0.303,0,0.61,0.79,92.05,192000,4,"D major",0.79,0.858,"D",-2.78,"major",0.0471,0.303,0,0.61,0.79,92.05,192000,4,"D major"
"2734","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Culpables","6q8Lb50EtqNeeJXXe8mMAH","Karol G","Culpables","https://i.scdn.co/image/79ff320b154218723a5e19b3f44a6f4d49ffdc01",0.728,0.801,"G#",-2.942,"minor",0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,4,"G# minor",0.728,0.801,"G#",-2.942,"minor",0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,4,"G# minor",0.728,0.801,"G#",-2.942,"minor",0.0683,0.279,4.71e-06,0.143,0.416,130.059,226627,4,"G# minor"
"2735","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Ella Quiere Beber - Remix","2cYnZNzFRFK0H7vSNxPsUq","Anuel Aa","Ella Quiere Beber (Remix)","https://i.scdn.co/image/347fcbc44ad7f79677612b9a33c8d650fe5c6a04",0.751,0.665,"G#",-3.083,"major",0.124,0.265,0,0.0515,0.698,95.239,219357,4,"G# major",0.751,0.665,"G#",-3.083,"major",0.124,0.265,0,0.0515,0.698,95.239,219357,4,"G# major",0.751,0.665,"G#",-3.083,"major",0.124,0.265,0,0.0515,0.698,95.239,219357,4,"G# major"
"2736","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Quiere Beber","3rPAD722s5FFNnwjC91t7Z","Anuel Aa","Real Hasta la Muerte","https://i.scdn.co/image/a196139b2a6a8831dff79a06a102131d665c7ac0",0.773,0.57,"G#",-3.482,"major",0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"G# major",0.773,0.57,"G#",-3.482,"major",0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"G# major",0.773,0.57,"G#",-3.482,"major",0.113,0.372,0.00524,0.108,0.772,95.038,187125,4,"G# major"
"2737","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Reggaetón en lo Oscuro","3aUTkuo4ObA6QPtZSu5NBq","Wisin & Yandel","Reggaetón en lo Oscuro","https://i.scdn.co/image/ecb507213696421853ab56663bb50eb2dcef66bb",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major",0.744,0.894,"C#",-3.685,"major",0.0769,0.0627,3.71e-06,0.108,0.729,92.018,208947,4,"C# major"
"2738","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","PPP","1DcxnVNFAyVl2sDQ646pXS","Kevin Roldan","PPP","https://i.scdn.co/image/1782c4188709b65e1c3af598325f9c9ef27a2719",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major",0.786,0.65,"E",-6.839,"major",0.109,0.363,8.17e-05,0.122,0.712,92.975,129040,4,"E major"
"2739","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Desconocidos","0s5DNDV6LAKn2u2Ufa3VjQ","Mau y Ricky","Desconocidos","https://i.scdn.co/image/d016daa9f684f94f73eb2943b8c685eea448dc2a",0.709,0.771,"G",-4.598,"major",0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"G major",0.709,0.771,"G",-4.598,"major",0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"G major",0.709,0.771,"G",-4.598,"major",0.166,0.146,3.29e-06,0.249,0.709,174.006,204453,4,"G major"
"2740","Chile Top 50","https://charts-images.scdn.co/REGIONAL_CL_DEFAULT.jpg","Tanta Falta","0sPTfDSZgE3KvcvqaKPtEx","Bryant Myers","Tanta Falta","https://i.scdn.co/image/920fa028635be64a81352619b4838fe25a67155d",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major",0.856,0.728,"G",-3.497,"major",0.0916,0.135,1e-06,0.2,0.797,89.999,181093,4,"G major"
